date,BTC,ETH,XRP,USDT,BCH,BSV,LTC,EOS,BNB,XTZ,LINK,XLM,XMR,ADA,HT,TRX,USDC,DASH,CRO,ETC,NEO,MIOTA,XEM,ZEC,INO,MKR,ONT,PAX,DOGE,BAT,VET,BTG,TUSD,LSK,DCR,QTUM,INB,THR,ZB,ZRX,CNX,KCS,REP,WAVES,BCD,PZM,XIN,RVN,SNX,OMG,MCO,NANO,ENJ,THETA,CENNZ,BTM,HOT,ABBC,DGB,KMD,SEELE,MOF,KBC,ICX,KNC,MONA,STEEM,DX,XET,NEXO,SC,DGD,SNT,ZEN,BTS,HC,BCN,NRG,XVG,IOST,ZIL,BCZERO,REN,GNT,BNK,EURS,ARDR,AE,XZC,ELF,QNT,GXC,MANA,PLC,NPXS,ECOREAL,STRAT,MAID,RLC,CRPT,RCN,ETN,DGTX,ELA,DTR,TOMO,SAI,ADK,CSC,LA,ETP,ENG,CCC,EKT,ICON,WICC,LRC,TRUE,AION,QBIT,ARK,RDD,BZ,DRG,DCN,TNT,DIVI,VEST,BRD,ILC,FUN,NAS,VERI,IGNIS,WAN,NULS,BNT,LOKI,PPT,IOTX,YOU,EDC,XMX,R,FTM,WINK
20/01/2019,3601.01,119.47,0.321177,1.02,123.89,75.34,31.18,2.37,6.49,0.428458,0.490123,0.104702,44.11,0.043477,1.06,0.02387,1.02,69.89,0.014354,4.29,7.59,0.301867,0.055942,53.11,0.187802,447.16,0.598911,1.01,0.002119,0.124779,0.004012,11.25,1.02,1.23,16.64,2.06,0.290986,8.97,0.119333,0.286408,1.07,0.447578,18.05,2.54,0.819907,0.110009,99.68,0.012197,0.03826,1.27,2.27,0.871554,0.033294,0.047146,0.024582,0.076981,0.000719,0.058107,0.009557,0.655503,0.003141,0.043645,0.0215,0.232504,0.136816,0.555868,0.374011,0.000214,0.399734,0.061241,0.002421,17.76,0.023279,4.79,0.040082,1.11,0.000616,0.999922,0.006608,0.006588,0.021533,0.01424,0.018922,0.064797,0.002285,1.11,0.054666,0.434262,5.14,0.107912,1.93,0.608279,0.038739,15.04,0.000492,0.040871,0.99119,0.117293,0.195732,0.10306,0.013163,0.006956,0.033355,2.13,0.011049,0.271442,1.01,2.67,0.00018,0.06488,0.544326,0.280124,0.002874,0.008198,0.009673,0.121408,0.068019,0.222375,0.133531,4.63,0.402603,0.001222,0.070183,0.039993,0.000127,0.015542,0.002697,0.003776,0.199802,0.018213,0.004627,0.550688,11.91,0.016732,0.313367,0.401187,0.552227,0.153516,1.3,0.007666,0.004358,0.007231,0.000166,0.221352,0.004547,0.000144
21/01/2019,3576.03,117.16,0.32079,1.01,122.83,75.01,31.21,2.35,6.55,0.423494,0.503412,0.10338,44.58,0.042937,1.05,0.02561,1.01,69.91,0.01383,4.3,7.58,0.302296,0.055968,52.64,0.186324,429.87,0.585009,1.01,0.002101,0.12218,0.00413,11.19,1.01,1.22,17.06,2.04,0.292144,8.47,0.118664,0.281734,1.07,0.449035,16.85,2.54,0.796414,0.130189,116.68,0.012373,0.036451,1.28,2.23,0.884024,0.033588,0.047549,0.023761,0.077133,0.00069,0.054392,0.009403,0.648869,0.00312,0.043576,0.025317,0.232403,0.135862,0.547568,0.394776,0.000205,0.397556,0.060223,0.002456,18.91,0.023211,4.68,0.039489,1.09,0.000608,0.962958,0.006626,0.006375,0.021065,0.025051,0.018673,0.064666,0.002078,1.11,0.054934,0.424847,5.25,0.112176,1.94,0.57193,0.038121,15.42,0.000473,0.039189,0.974891,0.117356,0.207211,0.100256,0.012881,0.00718,0.032755,2.17,0.010308,0.283154,1,2.5,0.000214,0.061972,0.539915,0.277585,0.002761,0.008008,0.00961,0.122243,0.069157,0.223044,0.1312,4.58,0.404904,0.001215,0.070272,0.040004,0.000125,0.016932,0.00243,0.00368,0.20434,0.018213,0.004767,0.558425,11.77,0.016252,0.319311,0.39688,0.542522,0.152215,1.34,0.007624,0.004397,0.007229,0.000163,0.221659,0.004582,0.000143
22/01/2019,3604.58,118.75,0.319491,1.01,128.44,75.93,31.68,2.45,6.52,0.42389,0.540335,0.104103,45.92,0.043578,1.06,0.026385,1.01,71.72,0.013503,4.33,7.71,0.307704,0.056353,52.76,0.187403,453.68,0.605992,1.01,0.002057,0.12378,0.004568,11.26,1.01,1.24,17.27,2.07,0.293945,8.55,0.119181,0.288504,1.08,0.436621,15.28,2.79,0.786655,0.140904,117.88,0.014259,0.037624,1.3,2.22,0.890481,0.034769,0.049468,0.026059,0.083687,0.000711,0.055273,0.009614,0.663147,0.002937,0.045126,0.025753,0.232166,0.136971,0.544563,0.4041,0.000218,0.383519,0.062559,0.002583,18.16,0.022472,4.65,0.03952,1.09,0.000622,1.04,0.006708,0.006705,0.022924,0.026155,0.01904,0.065417,0.002164,1.11,0.057969,0.420725,5.33,0.112011,1.91,0.577383,0.039395,15.62,0.000467,0.039581,1,0.118329,0.202517,0.105112,0.012434,0.007077,0.032381,2.2,0.009868,0.310337,0.997098,2.52,0.00018,0.06102,0.557314,0.28685,0.00266,0.008186,0.009623,0.131164,0.103905,0.244998,0.134347,4.69,0.404407,0.00127,0.070381,0.048774,0.000118,0.015934,0.002559,0.003712,0.20534,0.018213,0.005014,0.563124,13.12,0.017047,0.334467,0.40446,0.542968,0.166679,1.32,0.007871,0.004575,0.007241,0.00017,0.221304,0.004644,0.000143
23/01/2019,3585.12,117.45,0.316492,1.01,132.32,75.54,32,2.44,6.54,0.425347,0.509976,0.102576,44.88,0.0429,1.05,0.026557,1.01,71.07,0.013323,4.3,7.58,0.297192,0.055676,52.57,0.186695,459.05,0.59723,1.01,0.002043,0.122508,0.004391,11.22,1.01,1.23,17.28,2.05,0.303161,8.55,0.118707,0.299521,1.08,0.428564,14.53,3.05,0.783478,0.139509,113.43,0.013483,0.042198,1.28,2.24,0.963347,0.034572,0.051909,0.024626,0.083284,0.000797,0.055149,0.009352,0.664597,0.003172,0.046516,0.024868,0.228655,0.136946,0.53924,0.403086,0.000211,0.385815,0.059321,0.00249,18.19,0.021946,4.49,0.039036,1.09,0.000605,1.03,0.006733,0.006531,0.021946,0.024251,0.018609,0.064754,0.002192,1.11,0.05585,0.41707,5.21,0.108832,1.89,0.558551,0.038355,15.53,0.000465,0.039484,1.01,0.12217,0.203432,0.102926,0.011833,0.006916,0.03347,2.18,0.01006,0.319613,1,2.43,0.000251,0.065274,0.54842,0.29145,0.002662,0.008104,0.009493,0.138412,0.085669,0.23607,0.132346,4.67,0.397347,0.00154,0.070116,0.046103,0.000108,0.015726,0.00283,0.004227,0.201496,0.018213,0.004584,0.557867,13.1,0.017023,0.319276,0.401081,0.534056,0.146548,1.3,0.007662,0.004569,0.007191,0.000162,0.224953,0.004272,0.000143
24/01/2019,3600.87,117.36,0.317598,1.01,129.4,74.52,32.78,2.45,6.51,0.419585,0.504242,0.10221,45.78,0.043027,1.05,0.026909,1.01,73.06,0.013039,4.31,7.74,0.296257,0.056152,53.49,0.187533,472.46,0.598279,1.01,0.002039,0.123928,0.00441,11.25,1.01,1.25,17.42,2.06,0.30046,8.55,0.120788,0.302223,1.08,0.406632,14.92,2.75,0.787679,0.137936,103.44,0.0133,0.064166,1.27,2.23,0.970258,0.03497,0.051547,0.031067,0.081043,0.001105,0.051737,0.009616,0.669069,0.003313,0.044944,0.023884,0.230943,0.139484,0.535686,0.373996,0.000214,0.451827,0.058542,0.002512,19.13,0.021815,4.57,0.038647,1.09,0.000611,0.936449,0.006735,0.006624,0.022114,0.021314,0.019267,0.067277,0.002271,1.11,0.05568,0.416829,5.11,0.11861,1.79,0.565413,0.039137,15.87,0.000566,0.048261,0.986099,0.121661,0.225825,0.106745,0.01189,0.006934,0.033522,2.23,0.009975,0.316826,1.01,2.51,0.00018,0.064097,0.554309,0.301668,0.002812,0.007876,0.009483,0.141777,0.080563,0.233095,0.134704,4.92,0.408933,0.00146,0.070137,0.044447,0.000111,0.015919,0.00245,0.003891,0.21301,0.018213,0.004502,0.559687,12.95,0.016929,0.327835,0.420425,0.537546,0.14955,1.32,0.007693,0.004512,0.007143,0.000161,0.222888,0.004141,0.000143
25/01/2019,3599.77,116.38,0.317165,1.01,128.37,74.74,32.98,2.45,6.74,0.41486,0.479549,0.101741,46.89,0.042691,1.06,0.026767,1.01,73.83,0.013515,4.35,7.59,0.289837,0.055549,52.78,0.18696,469.1,0.616777,1.01,0.002118,0.128301,0.004347,11.23,1.01,1.23,17.09,2.08,0.298702,8.55,0.120145,0.290827,1.07,0.40735,14.1,2.81,0.781177,0.149649,108.54,0.012953,0.047439,1.25,2.23,1.01,0.034856,0.05573,0.028569,0.079912,0.001012,0.055485,0.009391,0.700825,0.003132,0.043912,0.022962,0.228068,0.13903,0.542504,0.353975,0.00022,0.461565,0.06083,0.002496,18.95,0.020943,4.55,0.0386,1.12,0.000609,0.901287,0.006657,0.006568,0.022003,0.020157,0.019089,0.066225,0.002236,1.12,0.053682,0.415994,5,0.112316,1.72,0.562653,0.039319,14.92,0.000541,0.047886,0.972724,0.120724,0.244932,0.106445,0.011861,0.006678,0.035012,2.35,0.010635,0.313163,1,2.38,0.000216,0.062045,0.554619,0.303788,0.002749,0.008364,0.009483,0.13332,0.07715,0.228716,0.137779,4.9,0.404502,0.001369,0.068314,0.049205,0.000122,0.016248,0.002846,0.003819,0.211651,0.018213,0.00439,0.553178,12.58,0.016609,0.322996,0.49822,0.5388,0.15802,1.32,0.007454,0.004538,0.007194,0.000158,0.228163,0.004029,0.000143
26/01/2019,3602.46,116.49,0.314235,1.01,127.14,73.97,33.15,2.44,7.01,0.410441,0.472149,0.100014,45.73,0.042649,1.05,0.028659,1.01,74.16,0.01375,4.31,7.53,0.286681,0.054662,52.34,0.186593,449.93,0.613176,1.01,0.002083,0.126224,0.004377,11.16,1.01,1.23,17.21,2.07,0.29837,8.56,0.120508,0.290199,1.06,0.408005,13.75,2.7,0.779282,0.140267,101.02,0.012907,0.045154,1.25,2.24,0.986502,0.034091,0.06183,0.030405,0.079909,0.001297,0.051098,0.009403,0.684495,0.003206,0.04319,0.022672,0.228069,0.138182,0.524485,0.339531,0.000222,0.476748,0.060777,0.002443,19.14,0.021599,4.51,0.038435,1.08,0.000606,0.863884,0.006627,0.006354,0.022264,0.01925,0.021151,0.066329,0.002215,1.11,0.054018,0.411633,5.11,0.109698,1.73,0.56251,0.040187,14.09,0.000572,0.047616,0.964933,0.121721,0.246967,0.110103,0.012122,0.006899,0.038462,2.3,0.010128,0.309364,1,2.48,0.000216,0.0609,0.556411,0.299782,0.002777,0.008273,0.009483,0.131196,0.072996,0.230395,0.134242,4.92,0.401953,0.001384,0.069269,0.057191,0.000118,0.016342,0.002483,0.00385,0.210785,0.018213,0.004285,0.54524,13.59,0.016134,0.33927,0.465039,0.582497,0.149327,1.36,0.007414,0.004558,0.00717,0.000159,0.224756,0.003939,0.000143
27/01/2019,3583.97,113.41,0.309439,1.01,122.9,71.83,32.59,2.38,7.09,0.402173,0.433749,0.096316,46.58,0.041168,1.04,0.029282,1.01,71.4,0.013692,4.25,7.42,0.276022,0.052715,51.53,0.185911,433.03,0.603862,1.01,0.002027,0.124241,0.004165,10.96,1.01,1.2,17.07,2.01,0.301666,6.08,0.119676,0.275216,1.05,0.404543,13.05,2.7,0.765822,0.139289,98.98,0.012353,0.044101,1.18,2.18,0.917955,0.03233,0.057041,0.033778,0.079525,0.001531,0.05152,0.009172,0.685123,0.00337,0.042795,0.023815,0.221614,0.132233,0.506845,0.319995,0.000214,0.454087,0.058257,0.002512,17.97,0.02034,4.31,0.037578,0.999031,0.000603,0.820358,0.006444,0.006038,0.022908,0.018569,0.019131,0.063834,0.002194,1.11,0.053384,0.391185,4.98,0.105254,1.96,0.558187,0.037661,14.12,0.000708,0.048834,0.907591,0.119332,0.260581,0.113313,0.011624,0.00698,0.035588,2.3,0.010743,0.285835,1.01,2.31,0.000179,0.059572,0.553027,0.288575,0.002747,0.008356,0.009483,0.122558,0.068405,0.228901,0.129373,4.82,0.427517,0.00143,0.068877,0.054922,0.000117,0.01496,0.002468,0.004219,0.209428,0.018213,0.004187,0.565581,13.15,0.016538,0.315689,0.425026,0.542802,0.174856,1.31,0.007272,0.004442,0.007159,0.000157,0.202242,0.003714,0.000143
28/01/2019,3470.45,106.59,0.294863,1.01,112.5,64.99,31.2,2.25,6.21,0.378758,0.41349,0.087904,43.59,0.038772,0.923957,0.026888,1.01,68.13,0.012312,3.95,6.98,0.257315,0.04804,49.36,0.183235,398.57,0.562218,1.01,0.001944,0.113024,0.003934,9.7,1.01,1.13,16.53,1.87,0.294354,6.22,0.117403,0.261164,1.03,0.37441,11.34,2.89,0.719413,0.1301,96.07,0.011767,0.044237,1.12,2.02,0.900257,0.029484,0.051923,0.034007,0.074476,0.001375,0.055143,0.008882,0.6321,0.002985,0.039038,0.021036,0.206163,0.120704,0.482428,0.298166,0.000216,0.571335,0.056013,0.002321,16.49,0.019008,4.21,0.035116,0.929791,0.000567,0.676583,0.006088,0.005447,0.020997,0.014076,0.017831,0.058016,0.002144,1.11,0.051233,0.369587,4.62,0.105334,1.86,0.528847,0.035767,14.37,0.000629,0.047962,0.836731,0.112985,0.237309,0.1039,0.010989,0.006465,0.034202,2.15,0.009351,0.273497,1.01,2.22,0.000173,0.057483,0.417559,0.271046,0.002391,0.008268,0.009483,0.11576,0.05949,0.217838,0.124734,4.55,0.392381,0.001282,0.068818,0.065248,0.000114,0.013619,0.002633,0.003948,0.196224,0.018213,0.003844,0.535474,11.46,0.015621,0.294712,0.396016,0.493724,0.146263,1.24,0.006988,0.004275,0.007023,0.000147,0.218096,0.00365,0.000143
29/01/2019,3448.12,105.6,0.289558,1.01,111.09,63.54,31.1,2.28,6.18,0.372959,0.455235,0.083923,43.71,0.038251,0.918539,0.027341,1.01,68.25,0.012913,3.92,7.05,0.254747,0.047115,48.83,0.177426,393.87,0.54709,1.01,0.001927,0.11446,0.003906,9.93,1.01,1.12,16.13,1.86,0.294352,5.98,0.118982,0.25351,0.979904,0.358214,12.07,2.96,0.716563,0.128337,93.21,0.011544,0.038733,1.11,1.99,0.86261,0.032183,0.052805,0.032101,0.07437,0.001206,0.045329,0.00861,0.61714,0.002954,0.037307,0.023533,0.200252,0.117618,0.470425,0.291966,0.000205,0.542421,0.054335,0.002326,16.16,0.01911,4.2,0.037241,0.931029,0.000584,0.689151,0.006062,0.005805,0.020525,0.015042,0.018666,0.05683,0.002087,1.11,0.05143,0.375541,4.7,0.103965,2.06,0.548441,0.034646,12.65,0.000651,0.064613,0.812519,0.110767,0.241465,0.117595,0.011247,0.006293,0.034112,2.14,0.009462,0.288673,1.01,2.29,0.000172,0.049888,0.420441,0.261301,0.002327,0.007641,0.009483,0.115468,0.059766,0.216502,0.120186,4.52,0.390063,0.001224,0.067052,0.066194,0.000105,0.01391,0.002647,0.004365,0.198225,0.018213,0.003815,0.526835,12.84,0.015349,0.2877,0.413723,0.484218,0.142297,1.2,0.006924,0.004364,0.006925,0.000141,0.192988,0.003683,0.000143
30/01/2019,3486.18,108.91,0.320461,1.01,118.38,66.38,31.93,2.34,6.17,0.379684,0.426929,0.085634,44.26,0.039656,0.954153,0.02729,1.01,69.3,0.013116,4.02,7.11,0.263197,0.047139,49.73,0.180897,379.24,0.555713,1.01,0.001961,0.115821,0.004038,10.35,1.01,1.13,16.33,1.89,0.29607,5.82,0.120579,0.260106,0.992837,0.368598,12.03,2.89,0.7285,0.12987,93.96,0.011955,0.042893,1.14,2.06,0.880915,0.031755,0.054038,0.032834,0.07509,0.00117,0.04371,0.009007,0.643573,0.003077,0.037398,0.023171,0.204746,0.121352,0.508413,0.296055,0.000208,0.49951,0.055171,0.002363,16.4,0.019366,4.23,0.037507,0.953241,0.000611,0.769244,0.006195,0.005899,0.020405,0.017746,0.018834,0.057961,0.002131,1.11,0.051978,0.37798,4.74,0.105353,2.13,0.559106,0.035508,13.08,0.000639,0.063032,0.838564,0.114904,0.286766,0.118435,0.01136,0.006228,0.034851,2.16,0.009264,0.29665,1.01,2.3,0.000174,0.057722,0.453367,0.269007,0.002371,0.007752,0.009696,0.119099,0.05941,0.21888,0.123361,4.58,0.404523,0.001288,0.065994,0.073199,0.000087,0.014385,0.002439,0.003623,0.203241,0.018213,0.003943,0.532639,13.21,0.01564,0.289559,0.414994,0.496585,0.14576,1.23,0.007242,0.004422,0.006944,0.000147,0.17236,0.003677,0.000143
31/01/2019,3457.79,107.06,0.310036,1.01,114.81,63.98,31.65,2.32,6.27,0.378969,0.38769,0.082631,43.66,0.038374,0.934199,0.02543,1.01,68.26,0.012958,3.95,6.93,0.258374,0.040334,49,0.179897,369.28,0.53612,1.01,0.001925,0.113711,0.003909,10.02,1.01,1.11,15.77,1.85,0.289608,5.7,0.120012,0.250072,1,0.35254,12.59,2.8,0.709314,0.139991,93.92,0.010923,0.040827,1.09,1.98,0.845482,0.028974,0.05269,0.034172,0.078409,0.001143,0.043112,0.008732,0.6222,0.002887,0.035994,0.024488,0.188759,0.117074,0.493575,0.278459,0.000198,0.568836,0.055415,0.002302,15.33,0.018441,4.09,0.037051,0.893494,0.000584,0.755906,0.005931,0.005681,0.018536,0.014998,0.018021,0.056951,0.002138,1.11,0.050975,0.367659,4.61,0.099038,2.29,0.539551,0.034013,14.36,0.000578,0.05823,0.7631,0.10736,0.244793,0.118652,0.010454,0.006292,0.033086,2.13,0.009022,0.305628,1,2.53,0.000173,0.055856,0.457127,0.265721,0.002063,0.007371,0.00919,0.114993,0.055044,0.21626,0.115892,4.54,0.377305,0.001209,0.065084,0.077794,0.000069,0.013778,0.002521,0.003592,0.188016,0.018213,0.00386,0.523357,13.76,0.018483,0.275208,0.387025,0.480836,0.141878,1.19,0.006706,0.004393,0.006711,0.000142,0.172274,0.003373,0.000104
01/02/2019,3487.95,107.61,0.308517,1.01,116.56,64.35,32.83,2.34,6.56,0.382546,0.419263,0.08358,43.72,0.038678,0.938354,0.026271,1.02,67.49,0.012628,3.95,7.03,0.259068,0.040987,48.75,0.180257,369.97,0.544251,1.01,0.001916,0.111662,0.003928,10.12,1.02,1.11,15.89,1.86,0.288595,3.45,0.120566,0.248292,1,0.362957,12.79,2.73,0.722843,0.140073,94.07,0.011032,0.039608,1.09,1.98,0.859926,0.028912,0.058119,0.034841,0.076579,0.001278,0.051048,0.008863,0.648153,0.003139,0.034707,0.02556,0.19285,0.118364,0.489265,0.273954,0.000197,0.568509,0.054605,0.002286,16,0.018432,4.11,0.038348,0.923047,0.000585,0.828864,0.005964,0.005664,0.018343,0.016407,0.017696,0.056674,0.002129,1.12,0.052379,0.370899,4.72,0.10065,2.33,0.54378,0.033953,15.53,0.000597,0.045606,0.778469,0.107117,0.249839,0.130263,0.010636,0.00679,0.034298,2.14,0.008117,0.31469,1.01,2.52,0.000174,0.054984,0.48655,0.268126,0.002118,0.007741,0.009262,0.119534,0.057745,0.215882,0.116002,4.59,0.389778,0.00124,0.066105,0.074672,0.000046,0.014495,0.002439,0.003555,0.191649,0.018213,0.003923,0.528222,13.54,0.021114,0.27628,0.406398,0.483793,0.174223,1.2,0.006778,0.004418,0.006103,0.00015,0.163268,0.003313,0.000105
02/02/2019,3521.06,110.43,0.310912,1,121.79,65.75,34.39,2.43,6.89,0.381045,0.414927,0.08309,43.39,0.039317,0.963263,0.026112,1.02,67.97,0.012597,4,7.23,0.258215,0.041045,49.41,0.182572,380.96,0.552761,1.01,0.001936,0.112863,0.003952,10.09,1.01,1.13,15.87,1.88,0.285902,1.05,0.120636,0.251726,1.01,0.372291,14.69,2.72,0.722725,0.130268,95.2,0.01105,0.041281,1.1,2,0.828668,0.028697,0.057222,0.035346,0.077089,0.001232,0.071223,0.008803,0.659164,0.003018,0.034091,0.027039,0.192776,0.119625,0.487675,0.284052,0.000199,0.534239,0.066665,0.002301,16.06,0.019343,4.05,0.038664,0.916455,0.000588,0.674825,0.006042,0.0059,0.018324,0.0149,0.017956,0.056246,0.00214,1.12,0.053227,0.376092,4.75,0.101979,2.23,0.551177,0.035428,14.33,0.000587,0.048192,0.831415,0.10899,0.251842,0.131491,0.010595,0.007044,0.036092,2.19,0.009481,0.349709,1.02,2.42,0.000211,0.055658,0.496432,0.278091,0.002138,0.007851,0.009276,0.123404,0.056983,0.22317,0.115021,4.69,0.396194,0.001248,0.06737,0.073436,0.00005,0.014618,0.002284,0.003584,0.194346,0.018213,0.003824,0.530767,13.26,0.019286,0.275765,0.411476,0.490972,0.161623,1.22,0.006866,0.004434,0.005865,0.000152,0.16176,0.003313,0.000105
03/02/2019,3464.01,107.49,0.302352,1,118.83,63.72,33.44,2.38,6.74,0.37365,0.396142,0.081347,42.9,0.038029,0.93333,0.025442,1.01,66.9,0.012809,3.92,7.02,0.249461,0.039265,48.35,0.178974,376.85,0.537689,1.01,0.001904,0.110797,0.003864,9.85,1.01,1.13,15.95,1.83,0.283962,1.04,0.119403,0.242687,0.995917,0.359981,14.35,2.82,0.701846,0.129795,94.82,0.010698,0.038876,1.1,1.95,0.814509,0.028212,0.055725,0.032912,0.076428,0.00116,0.068388,0.008668,0.641819,0.002993,0.033533,0.026261,0.187017,0.116957,0.474567,0.298706,0.000202,0.519233,0.065931,0.002222,15.59,0.018508,4.01,0.037384,0.909637,0.000586,0.724957,0.005829,0.005994,0.017538,0.014658,0.017465,0.054977,0.00209,1.12,0.052085,0.371895,4.71,0.098984,2.15,0.547125,0.0338,14.9,0.000553,0.068585,0.788343,0.110873,0.252176,0.130279,0.010285,0.00692,0.035132,2.12,0.00907,0.338138,1,2.43,0.000173,0.055879,0.49591,0.266316,0.002021,0.007715,0.009152,0.12088,0.056396,0.217366,0.112019,4.53,0.394384,0.001211,0.06504,0.07328,0.000051,0.013779,0.002108,0.003353,0.187741,0.018213,0.003972,0.506046,13.38,0.016897,0.27151,0.392342,0.47949,0.151079,1.19,0.006722,0.00409,0.006066,0.000158,0.160184,0.003198,0.000105
04/02/2019,3459.15,107.82,0.300198,0.999826,119.12,63,34.11,2.4,7.1,0.369976,0.394452,0.07973,42.8,0.037857,0.932356,0.027058,1.01,67.02,0.012556,3.89,7.09,0.252628,0.038755,48.49,0.178972,407.62,0.535084,1.01,0.001896,0.109163,0.003827,9.87,1.01,1.12,15.78,1.82,0.286021,1,0.11945,0.237977,0.994886,0.361609,13.6,2.72,0.703265,0.139978,95.63,0.010207,0.042529,1.11,2,0.803908,0.028145,0.060903,0.03463,0.076683,0.001202,0.066355,0.00878,0.648521,0.003039,0.03359,0.026566,0.189075,0.117857,0.46942,0.289549,0.000195,0.554386,0.057452,0.00216,15.54,0.018564,3.96,0.037418,0.914286,0.000583,0.688974,0.00588,0.006132,0.017833,0.013821,0.017434,0.057002,0.00211,1.13,0.050805,0.369244,4.7,0.100073,2.18,0.5466,0.032848,17.09,0.000622,0.06573,0.783707,0.112371,0.248645,0.132785,0.010198,0.006831,0.033571,2.12,0.009714,0.324931,0.998485,2.46,0.000173,0.056497,0.546193,0.263766,0.002138,0.007669,0.009177,0.123454,0.05513,0.214943,0.11366,5.14,0.379469,0.001178,0.06429,0.074816,0.000057,0.013816,0.002078,0.003774,0.190125,0.018213,0.003934,0.515571,12.4,0.015612,0.272426,0.390907,0.47284,0.152304,1.2,0.00675,0.004189,0.006409,0.00016,0.142087,0.003263,0.000139
05/02/2019,3466.36,107.44,0.299239,0.999532,117.71,60.94,34.26,2.39,7.82,0.37149,0.421776,0.077882,43.34,0.037896,0.931546,0.026178,1.01,68.16,0.012426,3.87,7.07,0.249571,0.036265,48.33,0.178714,392.13,0.52803,1.01,0.001888,0.105539,0.003786,9.62,1.01,1.1,15.91,1.81,0.288107,0.311909,0.119665,0.235646,0.98921,0.35403,13.47,2.66,0.687409,0.1407,96.29,0.009998,0.039605,1.08,1.99,0.780204,0.027776,0.068959,0.035564,0.076458,0.001247,0.068271,0.008544,0.616787,0.002857,0.032314,0.025621,0.18797,0.115846,0.473689,0.273705,0.000191,0.615693,0.0595,0.002155,15.53,0.018035,3.87,0.037104,0.906053,0.000575,0.619685,0.005745,0.006008,0.017485,0.01289,0.016349,0.055762,0.002093,1.12,0.049423,0.369694,4.71,0.099115,2.29,0.538601,0.03497,16.3,0.000658,0.065545,0.768977,0.114149,0.237581,0.13052,0.010613,0.006703,0.032782,2.13,0.010338,0.356825,0.989411,2.53,0.000173,0.056812,0.522839,0.259375,0.002135,0.007705,0.009184,0.120317,0.053886,0.220492,0.109557,5.11,0.365415,0.001146,0.065538,0.069727,0.000071,0.013712,0.002045,0.0035,0.19043,0.018213,0.0039,0.517384,12.88,0.01468,0.262837,0.378995,0.46951,0.150843,1.18,0.006752,0.004335,0.006689,0.000153,0.149024,0.003758,0.000139
06/02/2019,3413.77,104.92,0.290727,1,115.33,62.89,32.93,2.35,8.09,0.367485,0.39962,0.074387,43.14,0.036663,0.940638,0.025575,1.01,65.71,0.01225,3.76,6.86,0.243704,0.035005,46.47,0.175835,397.73,0.515018,1.01,0.001866,0.116758,0.003637,9.33,1.01,1.07,14.96,1.75,0.28358,0.306711,0.119069,0.220702,0.97508,0.350898,13.07,2.51,0.679226,0.14955,94.37,0.010251,0.040374,1.02,1.88,0.763436,0.025158,0.062899,0.032478,0.075452,0.001107,0.0634,0.008318,0.591363,0.002711,0.028268,0.026459,0.186547,0.116956,0.462737,0.265175,0.000198,0.60155,0.055538,0.002263,14.83,0.017566,3.9,0.036327,0.903092,0.000575,0.628557,0.005606,0.006092,0.016492,0.012811,0.015982,0.053508,0.002058,1.12,0.048256,0.360188,4.52,0.100257,2.35,0.528917,0.032316,20.36,0.000604,0.090006,0.738042,0.112095,0.224724,0.119786,0.010481,0.006384,0.032261,2.1,0.010497,0.389174,1,2.38,0.00017,0.055337,0.564752,0.246896,0.002001,0.007494,0.009184,0.112404,0.051325,0.21466,0.108324,5.03,0.344165,0.00111,0.06641,0.063093,0.000071,0.012587,0.00201,0.003375,0.184821,0.018213,0.003782,0.505729,14.05,0.01511,0.282607,0.370454,0.461825,0.149079,1.18,0.006484,0.004341,0.006904,0.000148,0.143834,0.003964,0.000136
07/02/2019,3399.47,104.54,0.291618,1,115.15,62.5,33.22,2.35,7.73,0.363864,0.401474,0.074688,43.21,0.036396,0.933994,0.025702,1.01,67.25,0.012133,3.86,6.92,0.254377,0.037563,46.82,0.169559,401.87,0.518084,1.01,0.001845,0.114314,0.003694,9.43,1.01,1.08,15.19,1.77,0.283664,0.305887,0.11921,0.231396,0.975132,0.348911,13.11,2.5,0.67646,0.159903,94.17,0.010251,0.03868,1.04,1.95,0.766554,0.026587,0.068162,0.026291,0.074821,0.001069,0.06035,0.008318,0.592761,0.002646,0.02837,0.026212,0.209589,0.119533,0.461463,0.274851,0.000199,0.547879,0.053575,0.002249,15.27,0.017998,4.02,0.037309,0.912894,0.000575,0.61134,0.005644,0.006071,0.016693,0.012352,0.015958,0.055489,0.002037,1.12,0.049372,0.362809,4.52,0.102577,2.95,0.540364,0.032052,18.4,0.000593,0.090518,0.751636,0.110434,0.224563,0.122445,0.010655,0.006773,0.033013,2.11,0.011435,0.412496,1.01,2.23,0.00017,0.050226,0.468721,0.250261,0.002026,0.007065,0.008972,0.115607,0.051812,0.221071,0.110352,5.51,0.3486,0.001088,0.068127,0.062709,0.000065,0.012953,0.001869,0.0034,0.183021,0.018213,0.003749,0.511752,14.4,0.015283,0.272198,0.376523,0.457828,0.142834,1.18,0.00669,0.004296,0.006855,0.000148,0.140573,0.003475,0.000136
