"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","LSK","DCR","QTUM","INB","THR","ZB","ZRX","CNX","KCS","REP","WAVES","BCD","PZM","XIN","RVN","SNX","OMG","MCO","NANO","ENJ","THETA","CENNZ","BTM","HOT","ABBC","DGB","KMD","SEELE","MOF","KBC","ICX","KNC","MONA","STEEM","DX","XET","NEXO","SC","DGD","SNT","ZEN","BTS","HC","BCN","NRG","XVG","IOST","ZIL","BCZERO","REN","GNT","BNK","EURS","ARDR","AE","XZC","ELF","QNT","GXC","MANA","PLC","NPXS","ECOREAL","STRAT","MAID","RLC","CRPT","RCN","ETN","DGTX","ELA","DTR","TOMO","SAI","ADK","CSC","LA","ETP","ENG","CCC","EKT","ICON","WICC","LRC","TRUE.","AION","QBIT","ARK","RDD","BZ","DRG","DCN","TNT","DIVI","VEST","BRD","ILC","FUN","NAS","VERI","IGNIS","WAN","NULS","BNT","LOKI","PPT","IOTX","YOU","EDC","XMX","R","FTM","WINK"
"DIVI",0.323267730210846,0.264709752997854,0.207662487027904,0.0452954234412173,0.254350821795798,0.100724936929244,0.266212465298138,0.28565431665936,0.210323415202415,0.124064357898891,0.173630075105717,0.175756336360953,0.219604586534244,0.216667234789715,0.131313322830955,0.158839708242377,-0.00836331324125592,0.232499153474334,0.0633385257319301,0.198484851460851,0.20373517627522,0.172144655068921,0.171532106264688,0.185848945913096,0.175100588788644,0.199019753563338,0.20463162652097,0.0061183051038786,0.121347303776911,0.135507820294918,0.155004913497768,0.201362680919987,0.0418669263672063,0.189267050964684,0.237270304596438,0.17805140194724,-0.0583668657118086,0.0834610587783138,0.17015598041964,0.16760829602991,0.147772318921711,0.226512834047796,0.135926290288408,0.197222249304744,0.221574788505693,0.0760576275000517,0.211286549302969,0.120453879781724,0.134035318406262,0.221136846969021,0.188180805614056,0.179869432312575,0.0432347326449788,0.160722096937085,0.0191250409713236,0.163200224638414,0.114792418910434,0.110747973234756,0.130799439975322,0.117157442008249,0.13676350605331,0.0143517576174838,0.0203570391786429,0.17003654901363,0.148544850725603,0.129015170587072,0.223416706526653,0.0893894663265934,0.147549473161759,0.214717191476955,0.203638258711859,0.163583638471024,0.207255715428458,0.143890516924283,0.247147301259314,0.116812686172996,0.102540151539622,0.210163472432594,0.151734541540781,0.207336345609981,0.174648958237456,0.0646448292040267,0.152895612057618,0.255222950853956,0.105953832929878,0.0629968685362752,0.235134521547724,0.136123805883068,0.202388726392118,0.220039351165709,0.127594696001296,0.124956909160087,0.133021734813271,-0.00163424333498953,0.158823128550959,0.0448465379899702,0.139329570906103,0.197018123850452,0.119202986654385,0.110895908732464,0.0697510257926621,0.176888370221774,0.0986397380499624,0.184697623555783,0.0803523729718745,0.221084682280962,0.0249286474993995,0.164471624509358,0.173825408031299,0.108950636695725,0.187766712816762,0.213531197989764,0.0686611903762985,0.0236718507662438,-0.025861344627934,0.260770426592109,0.106611187958495,0.111445601878976,0.161380390454939,0.224264402067025,0.151085707223918,0.154424971984817,0.189966547026178,0.0567761238064605,0.0975502534530187,0.0857823131872388,1,0.158891717054305,0.220277032595149,0.0183686975344185,0.136808644844145,0.161857220935403,0.201624982041737,0.117965846900722,0.12268371966109,0.179816726558307,0.234241363727704,0.219476509028173,0.173643065477695,0.194526371022452,-0.0118941898896723,0.110217834989513,0.0306850278624357,0.138300978558847,0.284689892750066,0.0178938591066683
"VEST",0.399772120369483,0.345157532825563,0.251576732319768,0.0214053357550338,0.343254331799175,0.246438683460756,0.30797738469431,0.285102214158924,0.230119868202403,0.219957748736631,0.163953956128737,0.260309231313812,0.29305547294238,0.26679629884743,0.167591361184991,0.291408746041994,0.0646680513084692,0.324320434177155,0.0147625301085824,0.29944174143502,0.316942217153585,0.219492942744889,0.318917654789652,0.300426845656428,0.208988609654902,0.263867740833448,0.243545253408292,-0.00949311914549897,0.242692154781616,0.17086399421401,0.26397186756594,0.282389343351747,-0.0805442985802245,0.265236249888502,0.324622303853592,0.365740796026576,-0.0872039944957158,0.0819575604292114,0.094817003952901,0.187870978404458,0.28920941665366,0.245988031435461,0.253567943635419,0.237569199128924,0.27170956742061,-0.044340268609057,0.228860119459889,0.145466490352926,0.193109332367929,0.290003954435249,0.297766330901677,0.269309111005095,0.00738879803784324,0.0846361159688817,0.0935473881245992,0.274167675848535,0.165317230144299,0.07403858219235,0.159493998066511,0.146108280881542,0.166275606044169,0.0347829997776715,0.161598698774425,0.264026012794103,0.149171707260158,0.0920004906001196,0.192471752931257,0.162921882343914,0.0822141622723779,0.166403543458157,0.304275195769679,0.219426051381687,0.295846142926594,0.195782833966902,0.332214669279086,0.237316379940443,0.195930207345599,0.132216205396233,0.287541499057872,0.253330355330349,0.247694313595414,0.0816801815732644,0.213692895340898,0.318153352635135,0.185158785323236,0.0992914699332033,0.299666787905085,0.253513084362332,0.18856215910925,0.203003100004572,0.181144935969281,0.202740247153631,0.195572757047106,0.0695137708856428,0.280034740183141,0.0566314743623995,0.26812430356235,0.255349492333213,0.190707304316293,0.190744145986886,0.0440108324632572,0.226499492309312,0.0833423720765148,0.322976978434408,0.131110561989024,0.174255577558453,0.170822017819777,0.0921373360977487,0.181240933070852,0.181376210569846,0.0715779489331392,0.151561394152412,0.0541373899600133,0.168329483990313,-0.0038099140627083,0.26914668139617,0.192835191341314,0.236349407109199,0.173569526338611,0.301606595978576,0.219228046608535,0.189889769121,0.0900896684428061,0.0952820634384053,0.16235585288161,0.0801303046526542,0.158891717054305,1,0.238171238657863,0.113617756838038,0.182166660794585,0.278068272023411,0.19103617012901,0.188112154683978,0.185942019747206,0.274564280177515,0.273584507288607,0.158012715795309,0.210487344642936,0.159515836475447,-0.0291040331417577,0.155319137258679,0.118127816340539,0.136900153130647,0.217837169415112,-0.0253414672897872
"BRD",0.430959799240832,0.463928669034456,0.44099140706147,0.144333763990428,0.448009266009598,0.315630486581553,0.448340568789545,0.469584226955224,0.358784809353275,0.271494649035731,0.231404943943017,0.399923579541523,0.477812176092043,0.489651885106296,0.249177179186367,0.417079146081834,-0.00141477170139027,0.418610556629088,-0.0727962861195873,0.419573819509554,0.438462037919436,0.465746865716966,0.382707155399423,0.388958818770787,0.174887224735959,0.387887063487321,0.386517887567125,-0.0364615650202511,0.312545424098913,0.355088694957173,0.302092058984843,0.440980151448872,0.0350997249126594,0.331985668966698,0.347384723384519,0.481224279952287,-0.0450828659902241,-0.0118669459945665,0.224006722829465,0.396201036745109,0.210097161363104,0.29170403926685,0.362637063609805,0.284778742101002,0.32515539217033,0.0642401040163407,0.298777115355073,0.280012279663983,0.183395453267524,0.442829615491526,0.453798779086836,0.35898746835292,0.133101865142907,0.317313696542157,0.209814693506255,0.346284013583661,0.258929158459886,0.191867305036993,0.358012384839942,0.31926638997288,0.141950890229143,0.00400004519209193,0.15352900521035,0.303413925121087,0.234952075909301,0.155913955004445,0.369342084932492,0.0358946487419197,0.0570332293201964,0.314558113771223,0.437877794977186,0.329041756454,0.423339046678794,0.269694209755929,0.448923301217288,0.364733892751668,0.2190413933098,0.351435340261153,0.397993449289173,0.377055913104519,0.419135403668918,0.115889618605833,0.258436027575235,0.398478049138194,0.16827616480695,0.0657812213067166,0.373717969562556,0.413288940352877,0.253587519194053,0.452244647677146,0.277629541001636,0.360648284616818,0.257862349923126,0.0632303437384742,0.35813977952129,0.0845559932299715,0.388976466913454,0.301884808085339,0.186692890069798,0.309912054071385,0.184802645955181,0.303626642580179,0.154098589699926,0.395573282614806,0.147384441881231,0.331099434446779,0.13960068836985,0.261623275474525,0.155228403080701,0.14752131204094,0.122084832242437,0.335222341089168,0.153666828584551,0.20025690372431,0.0157259859414622,0.352973231227217,0.358773172027589,0.283000277826127,0.390197391952042,0.47210452931338,0.393139300991275,0.246885240168491,0.164005470846351,0.0921023725570191,0.157041194574002,0.220540042798265,0.220277032595149,0.238171238657863,1,0.126591563225731,0.35102352699109,0.491289908871295,0.260712672933588,0.226872272297225,0.27385874127986,0.381796980866553,0.402623764855012,0.206366087608211,0.254627013090312,0.288301477612007,0.132231171744869,0.10716919139364,0.136902476992175,0.328136557498468,0.254499684450448,0.0515719234984445
"ILC",0.127406318462674,0.123924678534762,0.149983339557441,0.133393270484075,0.146858137140903,0.0849515045469233,0.0905043101344924,0.134673387925035,0.0530070973586368,0.0837897009726624,0.134125886122561,0.100571649984929,0.122034012902978,0.13423601749108,0.0488892308476711,0.108800624338151,0.126341756001932,0.111310935200247,0.0561455014451799,0.0964448018868,0.121979233060454,0.121328971698058,0.0866448633602196,0.0991759130716981,0.0357724635493686,0.08136890423788,0.103865872582703,0.045197829399081,0.103151803696249,0.0624225294257117,0.0904735114640485,0.130735899073038,0.112364962361054,0.115501456988366,0.119600083925109,0.172731567023629,-0.0101740335087121,0.0693813240434912,-0.0856318218215726,0.0466617427316508,0.0742076841197744,0.0580616969407019,0.0619821947135687,0.105086222043173,0.0545787154979462,0.039745518301443,0.0749746999714856,-0.0283379884738086,0.060221698979632,0.0872892943186026,0.063799680357518,0.109460608490916,0.244028550636256,0.0510908503834015,0.0079560685714836,0.12037855590112,0.0697081822197943,-0.0476374517552255,0.0669466557324115,0.027933230760277,0.0697751413400574,0.0181734919420649,0.0735198302587095,0.0485785564214215,0.0198112997884113,0.0783276734699304,0.057419276624471,0.11049113282795,0.0244541712372444,0.0886511670559888,0.100449954772276,0.0732425505267423,0.0603445003491129,0.123915679022734,0.128479309014235,0.0640250647316601,0.0618035742501934,0.0389418908362941,0.0895274315016127,0.0905808027916087,0.058571867731282,0.0447570085822316,0.0146768065418243,0.0676034824102303,0.0421729334848664,0.11394725024995,0.0569848920342029,0.0898153323065775,0.0408853673611826,-0.0167218617584399,0.0952600521409369,0.0313132039159584,-0.098471126868705,0.0251442266871193,0.0894987100953378,0.14174505755038,0.0528150951840526,0.0863424212214389,0.087930752746017,0.0500552789698359,0.204079056146671,0.103709787822054,0.00918661484299134,0.0705690846213651,-0.107721065414358,0.0647778988206234,0.102963824870711,-0.00888188577853977,0.0520820982307875,0.131773677518701,0.0266815408801992,0.0469936866808295,0.0382260678601978,0.0694316836695076,0.0156728483525276,0.138349012240226,0.0257945371619143,0.0886111427873504,0.0413882215526329,0.15737359787831,0.110932306943779,0.041496537377988,0.0733979616292161,0.0437043130201136,-0.0105418917610083,0.0532750147013495,0.0183686975344185,0.113617756838038,0.126591563225731,1,0.034307373914939,0.103634102744299,0.042045159564682,0.0148619475473778,0.0540062104753866,0.0732691627726839,0.0964383795918566,0.0639678387081449,0.0764133911248838,0.0275372208366087,0.124378352824553,0.111159649100326,0.0509312277825596,-0.0055641224150146,0.00319344610684368,-0.0292500714868923
"FUN",0.440300067034338,0.555901141109687,0.525294405887249,0.104626070403891,0.456574460867175,0.371338510754895,0.499853570953152,0.536514197542046,0.411218047480627,0.335694292108406,0.307348089365551,0.527536678042584,0.502089388671464,0.546589907841667,0.362366159459332,0.468590940743518,0.0136590499321252,0.519350039765658,0.135049642230646,0.474745484024026,0.489752122695009,0.528127294118652,0.481913567160125,0.509051445011471,0.253133548768309,0.45088439766016,0.472919974514733,-0.0717110612945436,0.346377294724453,0.456504702881949,0.49372029694455,0.48100997672934,-0.00715179786401589,0.446930678928602,0.402144253804097,0.516415814292972,0.0200539535030596,0.0211119665734997,0.280421642590645,0.523024969545706,0.258459121387021,0.32962588770292,0.382941598633108,0.386001077504387,0.47795694784193,0.0784595609706471,0.371302953668321,0.391167057807287,0.185524649582156,0.525893496445629,0.484413759078049,0.46912478674428,0.270424225300078,0.304538889951048,0.201111813617833,0.355671501665979,0.312660214616665,0.180797972895597,0.477489120688028,0.380705655556873,0.205562217363036,0.0369156656027949,0.169295027264101,0.412652789342946,0.353504983440937,0.177489723231827,0.445699101201589,0.323794939827417,0.113204745728127,0.356692573013004,0.493942194792616,0.441390546900737,0.48497765439227,0.306708398479884,0.519680182713281,0.391188020084613,0.269981315549516,0.215885646927775,0.511800630367329,0.447379837085151,0.529278860343009,0.173487346247134,0.293533705041853,0.487104211212214,0.217444074128009,0.160618832361886,0.494050872312759,0.49453728616502,0.490136596012458,0.474355596590549,0.286602462124061,0.382721026475456,0.432217864256579,0.0589342734123779,0.415203671419867,0.145936701707904,0.479720617023718,0.262199202439588,0.377711147378183,0.33318935406673,0.302010680234465,0.349650710337299,0.180505718769873,0.49163636985043,0.271349857275289,0.300022982681253,0.105872583974624,0.0923468058643236,0.162418730563707,0.185298246660947,0.155322300460985,0.412806677793947,0.157870714016937,0.162100604195503,0.0193645998351098,0.376246717219161,0.480968422191215,0.371506645426227,0.470563943976918,0.490570007380333,0.453210148150779,0.289411778943934,0.194528980563016,0.206648723193008,0.152446543520397,0.303601033572217,0.136808644844145,0.182166660794585,0.35102352699109,0.034307373914939,1,0.463575341427899,0.259052373136328,0.354339131719192,0.453680843206266,0.49916370565322,0.537164365557646,0.292950297238006,0.434717464594915,0.450311324131268,0.0919320985699093,0.194449156199074,0.0664096440716122,0.196594366013107,0.32489156877444,0.0349979390931484
"NAS",0.553610121187827,0.604591055268742,0.569366370891649,0.162875974301389,0.577071657735008,0.452450981814156,0.595004912139296,0.633831372242133,0.512671820222321,0.421043865127381,0.308658560337447,0.54080526278164,0.603832084516838,0.651447116202899,0.444793463289936,0.59082318971948,0.0510536450611053,0.602770129206476,0.147708981001742,0.565732617415718,0.697165525086028,0.573557255840343,0.525639578824985,0.597522497664781,0.200674437692731,0.494928653950347,0.719307361648268,-0.0793218910267634,0.540992567933548,0.452783233856449,0.573616877647973,0.533139924647017,-0.0238921920927625,0.496059849903381,0.528811426109723,0.672522742448881,-0.00865721033113838,0.0230474339550932,0.372256099849141,0.482715542335986,0.223925674338608,0.36588818326953,0.426405559458204,0.43836174112331,0.535272127035511,0.132871008574506,0.394491774267035,0.422320782762198,0.294197429162562,0.64649168029416,0.482359022799877,0.518276582333653,0.298984002401388,0.366405383742201,0.251839937150982,0.714051352984213,0.354285568487838,0.173407206679103,0.476302364165377,0.4480436239022,0.190006393156869,0.0477007074741159,0.253393688898836,0.480223839306482,0.435713656801677,0.183240844838462,0.536462327647576,0.293416602902238,0.131026666384384,0.375867022836264,0.580362222603107,0.403641539326882,0.603770728965133,0.376075524025439,0.628182353685242,0.48417512020484,0.343007614044061,0.28280414118915,0.540056239377814,0.641735388434511,0.572350175742609,0.177868254446671,0.383633905772261,0.562875856194721,0.271426749698399,0.0808641796110931,0.53884489843971,0.619344488444084,0.521798020525211,0.600687704738147,0.296083986067272,0.672553168046241,0.414047713387921,0.082647157700544,0.489074072581835,0.103507724464909,0.567521209623208,0.335517064100501,0.388242355078411,0.314091629483337,0.249451769903396,0.363517332306023,0.235502541179678,0.609257445738252,0.219965465921502,0.376957474999662,0.103121940422562,0.133921750193675,0.200390875696799,0.190261573588047,0.152192830143023,0.417946424073694,0.214510885687205,0.216863317711986,0.0731417939343833,0.501887956231564,0.503440957193633,0.473694238297962,0.463233214242262,0.577438517423909,0.486960784369772,0.369045206721049,0.174978630363124,0.162019147614812,0.16887140655025,0.232060922189141,0.161857220935403,0.278068272023411,0.491289908871295,0.103634102744299,0.463575341427899,1,0.346319767121592,0.318921659910612,0.456798153567489,0.591369432834125,0.589988819862922,0.2600802501936,0.393603601412748,0.489230117690938,0.191792554306538,0.140766065195777,0.198922382268907,0.289288020378294,0.45887016323911,0.0408747099325889
"VERI",0.450127668003969,0.509245319477323,0.39644191918478,0.130678750506874,0.390428114436084,0.280701061767081,0.441825386082894,0.420200628358008,0.404360967202078,0.269146985961714,0.195020065440246,0.390150011038551,0.428329093718769,0.410540930751406,0.276120624662341,0.356759000218994,-0.0589291965980337,0.424311929560777,0.0587112613306014,0.362041547905399,0.394137095801474,0.335946605825473,0.39238855187167,0.425428850484777,0.199683853564596,0.413165110106221,0.304875053415157,-0.103147633679814,0.314079509192138,0.326523095135064,0.354779133240978,0.354132036502221,-0.0577211193752039,0.403448560393089,0.357649309762406,0.402730328969954,0.0319432080825222,0.0196295607658347,0.268627240672745,0.342594745474715,0.174261459192102,0.229966076132969,0.318825349341267,0.28535671944799,0.388713186931808,0.0379283736609909,0.293467146918757,0.212028766375074,0.172270139001452,0.384203025639529,0.386795987172108,0.371160779761513,0.225606429708777,0.246794860886325,0.162727861146595,0.331410215550826,0.331604349679775,0.137529961070737,0.357186011616566,0.231925540533718,0.206269053075047,-0.0351296854751739,0.14735571519728,0.256441358760059,0.278976385183531,0.153485127718365,0.305870309022714,0.281652306293163,0.141069160279383,0.355944308651736,0.373373529887751,0.272384287677059,0.380079442326559,0.242982313099916,0.384648307911468,0.305498897660411,0.18387704749192,0.164246585858435,0.37627778962961,0.31076291299299,0.33886605511584,0.127207206316602,0.232263735461929,0.408914947794938,0.236477566385499,0.123387362176794,0.294656407832154,0.280315255242491,0.329215350803394,0.365530272828809,0.23984968670341,0.311658055868962,0.274113681190525,0.0712287611391435,0.299054173409197,0.0867303260046319,0.339770229376729,0.442226620479228,0.251067870294528,0.30384436387127,0.181986762802891,0.269582747410906,0.140598687869492,0.352394738108163,0.216196446683893,0.22668394978068,0.0631771333678997,0.0832938686906646,0.136444324329485,0.162455779819049,0.132713069826319,0.273931070425035,0.0547286910324589,0.157054889960239,0.064421458304682,0.268230371587196,0.284633878637577,0.252353678495117,0.236899930619897,0.390303143077854,0.335096077902421,0.192457215861345,0.0937501689174737,0.108273380435915,0.126251989120473,0.227571541091382,0.201624982041737,0.19103617012901,0.260712672933588,0.042045159564682,0.259052373136328,0.346319767121592,1,0.164488614695381,0.330062752203613,0.299328635081928,0.468595504843878,0.215564644864904,0.350498913344671,0.304780152694479,0.169618508029672,0.169697063811001,0.149449130751847,0.185485904224173,0.32380847851431,0.0771646338108256
"IGNIS",0.346231891838873,0.348005100400921,0.320496548990961,0.10295724971691,0.316511016381518,0.26888571469395,0.370511049390866,0.363547399268242,0.292328770261106,0.186020256602276,0.206300785975442,0.337240828163166,0.354540154543787,0.349843806603698,0.25511274185491,0.354408247894097,0.0729000470356695,0.381959191149468,0.149329049341895,0.318960977690115,0.365676622912197,0.366244572783142,0.318349507860775,0.394495653022479,0.112187325588046,0.318369697293683,0.319398656826601,0.0233599869766734,0.229415287223501,0.29936084025399,0.328402292835953,0.334266377696865,0.0813782701486595,0.339553238362262,0.313506009928817,0.367505129617927,0.0143002822831855,0.0261953155987239,0.189103982492153,0.338097327303345,0.129058515348091,0.297006571976277,0.316116584551637,0.231387153430079,0.338465922426366,0.0176293336735713,0.24407342555255,0.255299772308867,0.144086275982812,0.369962249188672,0.315637188712671,0.310054058792119,0.175562353019421,0.231049381125892,0.0995206870720479,0.266078271072049,0.238037409179794,0.141627562179719,0.346688782479602,0.261928476993544,0.124448434628112,0.0437374799796035,0.143687816559769,0.289647537275701,0.258115995881421,0.11172290986051,0.372771802535112,0.174378206701364,0.0563131781296912,0.212637630125253,0.375845796873213,0.222537545179395,0.463258685379809,0.23529369511925,0.383788911483502,0.252007356399619,0.2391716831941,0.161723152699837,0.317790278690639,0.304023876393129,0.419025913268527,0.115512786769631,0.242321308458947,0.387804832979564,0.232341058134341,-0.00261809285111246,0.73353962673599,0.325078693753096,0.449676007681498,0.374750106122739,0.179806072204691,0.223735508288285,0.288704709168636,0.0462014648814787,0.32317926685429,-0.0101278603070362,0.305673358743337,0.203623496649106,0.208212603941047,0.164410735309183,0.169956891573129,0.237748654433825,0.183203378767715,0.284469061181762,0.111363529012709,0.240456600539896,0.0574909050072501,0.00208365377735169,0.125130049451883,0.115638623219153,0.164352944566685,0.339209945034154,0.110693785374712,0.100224651197079,-0.000397100035795904,0.241902023014355,0.316255850454019,0.244086026842266,0.303511609097159,0.301327615415372,0.356556726937408,0.244451526746707,0.0309005945254122,0.104684288508256,0.0373622451800187,0.24194662316022,0.117965846900722,0.188112154683978,0.226872272297225,0.0148619475473778,0.354339131719192,0.318921659910612,0.164488614695381,1,0.334127719408727,0.317004396554044,0.351422458651656,0.16030023738134,0.257535252953521,0.251083234973714,0.10852168428807,0.111250633142556,0.0679529771890807,0.198161543912152,0.256054785656997,0.0119228156726394
"WAN",0.444129364669046,0.523321263299732,0.472245397655686,0.102058215346461,0.439086668421978,0.364648900182608,0.47975199424658,0.487775531033548,0.442571346266248,0.339281411707659,0.312576894505027,0.50279497664311,0.498885609832812,0.537728604766543,0.352700013633278,0.506627652633632,0.0338061893879201,0.502938836928017,0.157925320627238,0.494214895603856,0.515311414502947,0.494113795418176,0.479995333570478,0.510687475206689,0.119319071803275,0.443600738692497,0.48635101330443,0.00181179218519758,0.375007614842095,0.462055472218583,0.474339337495319,0.446810344478603,0.00471503171552818,0.441809062137261,0.4231170201838,0.54087374993252,0.0591680702394357,0.0513259187489515,0.28016183046181,0.493830538450257,0.211925234321471,0.306358212744571,0.356677273241527,0.478579875817936,0.412141537705393,0.148453496020013,0.325655561273903,0.384116046951236,0.225765618586983,0.544758295749336,0.444815777700574,0.533862803242085,0.35119405191616,0.384738497206779,0.168840624575681,0.456254197978563,0.40857334457813,0.109257824097868,0.507831531195091,0.46214158948251,0.169330615782856,0.0316371928045863,0.143516510051717,0.556041015983996,0.453771156120904,0.143973359377969,0.485108706232615,0.302723946818099,0.0730428844840717,0.309046880126767,0.478762454078222,0.339477378073739,0.544622217271484,0.328310126007264,0.50050829276999,0.376775985099306,0.276076458113792,0.193880815420894,0.491614753055765,0.437872376466493,0.516364768409105,0.100838108372627,0.326750876337676,0.493973858019171,0.24112943662797,0.0867134097375359,0.531915267706802,0.452240633092531,0.513765377477175,0.445519154201628,0.259473592024645,0.344070472781347,0.423976544456079,0.0266641892122817,0.410179616856006,0.0875384461265496,0.509784549569304,0.331690174743004,0.389363223431686,0.275007504843186,0.275037755508973,0.308733851032235,0.171233143751744,0.447860110178618,0.218172453346592,0.350409042689364,0.102705080871044,0.0443531854746261,0.106708822561977,0.258666746382443,0.164985207800811,0.4340795214306,0.182839361767567,0.151826748766989,0.0540556584698918,0.351142324743538,0.484902735147074,0.318651330027979,0.566692204284223,0.421445797628594,0.430120822000002,0.278767342398766,0.10660292409321,0.0377191770272369,0.18105684539881,0.263287947167465,0.12268371966109,0.185942019747206,0.27385874127986,0.0540062104753866,0.453680843206266,0.456798153567489,0.330062752203613,0.334127719408727,1,0.454347770009957,0.565529378841928,0.189465018273362,0.399800453366616,0.428078702416792,0.115324109177238,0.128693596185117,0.140951200908632,0.189034191512974,0.376628246352539,0.0420403812355828
"NULS",0.484013608019843,0.560769948054643,0.538513697432125,0.191005425316826,0.53422029197621,0.408350639855197,0.511434402696696,0.574204122271227,0.447887915005574,0.362737293265007,0.323966437788865,0.480803204281227,0.541114367733303,0.586014568942683,0.384625470314716,0.52889038495342,0.0670347388184742,0.552397250780137,0.122216597270294,0.504244771177322,0.580058972133993,0.538899118328413,0.526693804727882,0.544084462361369,0.149997717402684,0.502544446055026,0.576844138007382,-0.0152508460611296,0.430618840811438,0.497387152975578,0.530668593637664,0.49638993708867,0.0180980502577187,0.466892782720733,0.418656660123032,0.597825039412357,-0.0655093378244331,0.0429169492130347,0.306757673205273,0.491631900942198,0.201122751700227,0.380099607965542,0.363537082182502,0.437831828530836,0.448770746517631,0.161096228606345,0.369149084122168,0.35934109599727,0.218030355758581,0.599971968981636,0.471804257598729,0.52370908867779,0.289721436977187,0.391963532601439,0.202673315387745,0.525956634264558,0.318782476757332,0.204374383948629,0.482509796779444,0.448334855468205,0.234920309496722,0.052575474852925,0.182936798663332,0.482661694689436,0.504721492941484,0.195554371582661,0.480643579618025,0.305505487843322,0.0891817147196087,0.356538240472241,0.494562234447366,0.377662197096728,0.549817796947045,0.314066333223932,0.561707616348908,0.460484615224356,0.264960095335995,0.240624497433982,0.530080616800906,0.533034828305689,0.585324915250288,0.160766405834927,0.362563272127779,0.520598453178509,0.268287849172001,0.0597638268915368,0.500259769110737,0.549529753216784,0.453794740517971,0.514575479058984,0.270730299468878,0.494501982065748,0.45402883117004,0.0193456481973932,0.424914377659851,0.0949824785357056,0.521100088300753,0.315487494088505,0.439402706355644,0.294741694948017,0.291073113029724,0.381806579121568,0.208594149483384,0.595456914327362,0.251401860945947,0.326118766935725,0.156141610895361,0.0622296482367605,0.251674513265485,0.180646411357645,0.186247336015416,0.41298923936095,0.191030202805976,0.205751549536476,0.12049922533135,0.493074699576579,0.52029032802897,0.371991961142634,0.485525578589974,0.47617900555118,0.506447906339827,0.356032796396775,0.154609366967942,0.117190543562916,0.13280426648211,0.286981926949327,0.179816726558307,0.274564280177515,0.381796980866553,0.0732691627726839,0.49916370565322,0.591369432834125,0.299328635081928,0.317004396554044,0.454347770009957,1,0.62825151409588,0.2622132592595,0.429079121759971,0.464164476824176,0.174220806979387,0.0819771678702353,0.10081848766173,0.195053482180169,0.41483837597821,0.0213663448214741
"BNT",0.739242285469154,0.887088188656267,0.740749275437795,0.135655087841249,0.717875628586708,0.507101793357637,0.755321451411045,0.782993750438832,0.622203653666814,0.480133994166074,0.386786974930652,0.688317335392786,0.718051775527882,0.794603667200453,0.488994130188912,0.707875767503832,0.0514899913934339,0.770720153742584,0.256295194631093,0.687387305569857,0.715832939570729,0.728324288942793,0.709383110462976,0.762938899566171,0.31323076826257,0.664573164133956,0.640286172778359,-0.0282033689302228,0.534167412382367,0.609575432274792,0.615237286176141,0.679386627776077,-0.0123848838110802,0.611041307684866,0.627954348412328,0.748115986323552,-0.035443951210154,0.0391787887521273,0.378592941968726,0.663283572291771,0.319069765674641,0.48084604705162,0.527325564774909,0.507755201880441,0.605842594479382,0.107207710669918,0.473346512912202,0.437465714943084,0.33539369880875,0.767953933203887,0.58302594376032,0.631678504258242,0.468852180021772,0.44076602032934,0.36400034423566,0.582824449628168,0.504998950823656,0.214297766167775,0.607538539072005,0.518557799875668,0.286871237856132,0.0440788948806072,0.298329234920431,0.613416718962189,0.663952999603597,0.305753421553188,0.604351999307818,0.447084862046988,0.17569635675009,0.513322409011319,0.646466026506265,0.507699790474216,0.71328614359327,0.438770790843925,0.742769011613657,0.54617280195265,0.392137709949869,0.318073932426093,0.646243189622921,0.615638328554801,0.638637277237568,0.212333267195439,0.427591038450467,0.696163192429348,0.390755397391141,0.158542502157183,0.604765539833475,0.663766427058495,0.636836358272874,0.628937908669894,0.434183153125371,0.507061031248985,0.544978130897269,0.0744980898112644,0.559881941298011,0.137238622241982,0.617893623854593,0.470713396641381,0.464461769102213,0.415488749746346,0.36250320778655,0.487153358254037,0.308595906731206,0.652242870542835,0.320694801938769,0.391432218850908,0.11984944560456,0.119107111438862,0.256807617049751,0.378136165419276,0.224621919921761,0.571433757434448,0.264037921036944,0.259897378272492,0.0985921593484556,0.554464394641974,0.526190432655499,0.447513743189209,0.576169380455274,0.714741639675938,0.591240667589109,0.462499296664634,0.190244166111379,0.263483488890036,0.19099066661414,0.382029708561692,0.234241363727704,0.273584507288607,0.402623764855012,0.0964383795918566,0.537164365557646,0.589988819862922,0.468595504843878,0.351422458651656,0.565529378841928,0.62825151409588,1,0.33135967042924,0.504194394285347,0.505689528661214,0.19228469026252,0.212653440764979,0.249081499581944,0.272193720502263,0.494529479044899,0.101010617682911
