"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"TUSD",0.0106520393254137,-0.0521647676969055,0.0452989825338719,0.170842986220248,-0.0983775478046816,0.0661007379554885,-0.0841358413988736,-0.0358475556396124,0.0244241821578926,-0.0438675265416388,-0.0799836429912549,-0.0436698577634398,-0.0179267730094219,-0.0387800772111601,-0.0367248846573925,0.0131696904120696,0.425678884023724,0.0443124488016109,0.0032530031484849,-0.0521490055869408,-0.00443564141558736,0.0629418827786943,-0.0113148892767163,-0.0291759574928171,0.0324575051925885,0.00380297694291425,-0.000144228223347308,0.335384566286442,-0.284361691266279,0.0436085037913092,-0.03800958006137,-0.0223214533129668,1,-0.0152437617241698,0.0700803997900378,-0.00523217573098466,0.010544651894457,0.0299508017670775,-0.0250184780691227,0.181980235865186,0.00142286617678824,-0.00739772440622738,-0.033602844941581,0.0108527161152912,0.0356857687864527,0.000465676009799056,0.00722659507448447,-0.102366671804008,-0.00586352239159643,-0.0809323242243543
"DCR",0.766802893609403,0.710284635430944,0.594849354770553,0.386997785450486,0.689213550186762,0.370622768577781,0.687496620118403,0.632899454335791,0.571137736800642,0.556948843889705,0.308879565394527,0.668950873173007,0.707906770187017,0.639144598237933,0.478777077348735,0.625046527886847,-0.0871077334108161,0.683055523041498,0.262746681456737,0.593930366330115,0.628069201500689,0.610567426458403,0.639463232070645,0.666010108116374,0.2539436725827,0.664823221487455,0.640389512661975,0.139947535584925,0.582134136058541,0.397362556087146,0.467247639324129,0.624489084300691,-0.0152437617241698,1,0.649291811983796,-0.192440569002639,0.690254596849836,0.357738170796535,0.62552448502253,0.422515180446194,0.645112834904911,0.477247269434487,0.210904532940572,0.476550208056384,0.352589069750543,0.683226232678888,0.538413686602759,0.366909707360007,0.396557814473484,0.301924505605338
"QTUM",0.764843800423337,0.804298376583245,0.750127176968177,0.415008781247981,0.750792021052992,0.455949441425055,0.744849465311765,0.75911752407362,0.544205818857815,0.55485534382278,0.524241626887625,0.764310679754279,0.685529083163246,0.754919850361949,0.454002432481373,0.782806982845645,0.0380366817611636,0.789131551522025,0.296021518595492,0.684068019593353,0.865181300328419,0.751163591775377,0.689213053934154,0.675492237065025,0.173779435882694,0.714827029724386,0.837939682492267,0.173945821204223,0.606545693002322,0.514700893727503,0.747177120836153,0.648791270533967,0.0700803997900378,0.649291811983796,1,-0.266757691668018,0.713841781363448,0.373613828077074,0.674354991046205,0.36184743190542,0.656345291640413,0.574718870783902,0.229754101723591,0.550916455001257,0.378879530781429,0.881453996071419,0.595927221763236,0.347872911388406,0.538924115281714,0.422770290756588
"INB",-0.239775019692305,-0.162164532851178,-0.172853974001437,-0.160071953978448,-0.150583917561134,-0.0823063568476323,-0.108510800573338,-0.139654351301567,-0.0444380024928484,-0.0612367894163288,-0.169787130544459,-0.14806107122139,-0.103308789738537,-0.0880216939636307,-0.0188150615721811,-0.0893029522497194,-0.0415092118396174,-0.14278935506056,-0.085663402533129,-0.192342286374914,-0.0574008592987861,-0.0852578720854991,-0.142760654089392,-0.0868476776786548,-0.0219463609352012,-0.177342538605953,-0.13875127143735,-0.132254645400472,-0.0484644344111333,-0.0447359257172657,-0.0883916175449701,-0.198682283827932,-0.00523217573098466,-0.192440569002639,-0.266757691668018,1,-0.231144862377185,0.326710192539415,0.029755657381984,-0.123798188269686,-0.0060135540140434,-0.287138029258731,-0.159673111240488,-0.0033549417339036,-0.118340098607078,-0.173320493770785,-0.0370485892897126,-0.290805645782368,-0.00718106399441828,-0.303834094932167
"THR",0.960941140595122,0.795054315588429,0.622609801234186,0.484912794209728,0.805658879007483,0.308219338629454,0.669196903556958,0.685428202303309,0.536954205357758,0.548427367978706,0.341789048732553,0.623263515836887,0.690701761312607,0.62421635767778,0.294794584695782,0.60809173850715,-0.0581733318778927,0.762743432571135,0.278386037557686,0.577184370426338,0.690147046500765,0.617621712426904,0.664228008605042,0.650681583593856,0.208348422521315,0.646829737463819,0.648020418871385,0.29083989029629,0.551861382359482,0.373688650458059,0.452970293805437,0.634943252306481,0.010544651894457,0.690254596849836,0.713841781363448,-0.231144862377185,1,0.354097304188559,0.547320886348607,0.439100960977976,0.62601622110086,0.501250406239511,0.175787702794393,0.311029044049285,0.410588218234687,0.652841441131291,0.495781843685054,0.330239524188968,0.404856077850891,0.333854440407954
"ZB",0.358338943624868,0.493856252277983,0.422461729092287,0.249123030146106,0.424673927735415,0.241213261946107,0.502986461440908,0.476520404188413,0.508579107425443,0.395068846332868,0.25915294928446,0.432884225706469,0.479106864874642,0.450867137617025,0.538440093427403,0.448252955773334,0.00674601370627511,0.445310284848555,-0.0516821928900591,0.441889245975341,0.400150161900023,0.407789869328371,0.433919083934011,0.43346366235267,0.186328093286784,0.354197694295164,0.384862954725445,0.0504963971656488,0.460202031205931,0.38260632367359,0.470246242403496,0.320654189569354,0.0299508017670775,0.357738170796535,0.373613828077074,0.326710192539415,0.354097304188559,1,0.529882289310513,0.198525810563125,0.520436309153871,0.173344236095285,0.0477658987575015,0.373761196830398,0.198507405144122,0.461522490494244,0.445486527463185,0.103134875143666,0.296891480620819,0.168371956992546
"ZRX",0.604555400063294,0.750295300668939,0.737613574750315,0.381171299933575,0.70276380466751,0.467149208375986,0.729776774661099,0.730895748113322,0.626707136782274,0.595736260844467,0.329595295643506,0.766173152524415,0.743564934684817,0.780048646239145,0.563238917755591,0.710734027472551,-0.0413360131792261,0.698478976612077,0.177924828961239,0.68839030582299,0.758898646661284,0.771384719935038,0.717118703551328,0.683670483610075,0.197153529997119,0.739387123838674,0.736167167758149,0.154372045234506,0.637943470089696,0.658863390909906,0.608005253567224,0.611092365202988,-0.0250184780691227,0.62552448502253,0.674354991046205,0.029755657381984,0.547320886348607,0.529882289310513,1,0.308164550466781,0.76590039398613,0.560419738236237,0.226668902249605,0.670524008310034,0.363382844270641,0.727998931748607,0.668108165992815,0.230303057777545,0.620385119805547,0.257508971131051
"CNX",0.461341043032503,0.385753021739408,0.284545127271505,0.284993972571903,0.350299683531007,0.174383309855955,0.357263206734148,0.354664817415016,0.284577629646323,0.232320459773101,0.113573766360256,0.277677956241471,0.36759011389001,0.279371487825965,0.175339292317477,0.247295383599913,-0.0303730847041068,0.427554216925039,0.16446701694457,0.265781504687713,0.264135727935046,0.278801506402154,0.280270159606343,0.320066639798542,0.262446377984604,0.292023105232371,0.359989443200454,0.0242671947477181,0.158405432406562,0.170309163377441,0.218279637092234,0.286899704028635,0.181980235865186,0.422515180446194,0.36184743190542,-0.123798188269686,0.439100960977976,0.198525810563125,0.308164550466781,1,0.323441297866941,0.311180851084653,0.172725594188973,0.221074089801652,0.25872128839383,0.292699637366912,0.279839880911452,0.200237002777279,0.122175442101532,0.19786212552844
"REP",0.661203047232583,0.737852556734945,0.653350148580779,0.362842721817246,0.661144346390507,0.401170454443474,0.694157911970664,0.689464852537289,0.649032542944295,0.567138891254769,0.35750567555539,0.723893063180847,0.751536384993851,0.718054883958725,0.508614825896493,0.71921472904111,-0.0613887353555298,0.723893257581491,0.203801186611089,0.672332741025675,0.719421972905748,0.740005026341763,0.642901330977671,0.697620085893521,0.252300930456009,0.732953199912496,0.70237536669412,0.176655751294393,0.590094799642577,0.582525148373492,0.567949221713181,0.578710758939206,0.00142286617678824,0.645112834904911,0.656345291640413,-0.0060135540140434,0.62601622110086,0.520436309153871,0.76590039398613,0.323441297866941,1,0.516011305467074,0.188524097710196,0.613039927745896,0.313790995048513,0.684572840911673,0.625450590357263,0.293158518291582,0.534014492557801,0.296714361345018
"WAVES",0.539010217784105,0.568971506430289,0.580809980257839,0.299821041375884,0.603785528645519,0.2792754393015,0.494083304058059,0.582205608532826,0.365380309965988,0.478892572449157,0.340553464768943,0.611325777004978,0.620575593565425,0.610661404796098,0.38552683981288,0.553576439292192,-0.101964771897033,0.534331257412711,0.148847725674788,0.541692842102671,0.558941394763587,0.525375683777484,0.468337590162994,0.538878525209364,0.0270866569639003,0.506827301996182,0.547152081318431,0.00489735671537901,0.38419476872563,0.315581496472858,0.482590327996261,0.487413132331683,-0.00739772440622738,0.477247269434487,0.574718870783902,-0.287138029258731,0.501250406239511,0.173344236095285,0.560419738236237,0.311180851084653,0.516011305467074,1,0.174884011322557,0.440166443433578,0.337623810070435,0.575493339938676,0.474480638433457,0.250643776262798,0.48421178287866,0.255192902396946
"PZM",0.205380468740715,0.223895213604982,0.195075385490783,0.169973304117591,0.211983635050956,0.136260172465407,0.183881549546585,0.217911490848267,0.0352055767268944,0.152744622633284,0.204409666558354,0.179630107976,0.233159403111429,0.235924156308407,0.0443988994189776,0.24762180718971,0.057479039813309,0.221551127814891,0.139535909190456,0.168378864569658,0.227242078607353,0.192967150423862,0.228779937985082,0.20204614556,0.0968473484471237,0.154472552896086,0.244495807089888,-0.0659687957073112,0.238014750847039,0.176178595926365,0.149020728587853,0.117681833325316,-0.033602844941581,0.210904532940572,0.229754101723591,-0.159673111240488,0.175787702794393,0.0477658987575015,0.226668902249605,0.172725594188973,0.188524097710196,0.174884011322557,1,0.212152700658799,0.190208245717726,0.160436517946899,0.161003846697802,0.190472126327137,0.179474472487862,0.216695501701704
"RVN",0.373953986907668,0.535137758365451,0.534293865184755,0.246288556529035,0.452809613320295,0.409236237786449,0.549969878461195,0.481770790436718,0.545039594411207,0.442043854165569,0.229098414355554,0.642294695035967,0.555742593081703,0.597530417301768,0.532164601670464,0.615764869166592,0.0063237674718881,0.485253498300876,0.126862866378553,0.573615720022252,0.564121962594353,0.591407660583357,0.491374838270073,0.516880996588319,0.095932399269431,0.506089849368609,0.563587500071059,0.103097165818779,0.411445123548733,0.579164761054969,0.5349568069649,0.472316601299914,0.0108527161152912,0.476550208056384,0.550916455001257,-0.0033549417339036,0.311029044049285,0.373761196830398,0.670524008310034,0.221074089801652,0.613039927745896,0.440166443433578,0.212152700658799,1,0.260490940588147,0.57905055276733,0.550972731799852,0.208375830687606,0.489716601659143,0.118194769157972
"SNX",0.429802473101847,0.431246836941796,0.442235591149526,0.244897701502679,0.370458083822436,0.0761258954608786,0.379363903605688,0.421857982825608,0.295795117512257,0.303694967007561,0.0832500899858436,0.42674483903735,0.431340243297654,0.422994278346179,0.193898179086437,0.378718746890626,0.219879987693766,0.448279406878042,0.1387425595006,0.340729969427325,0.386940454861266,0.398154619011131,0.357135254021937,0.466021447082181,0.271874572064466,0.393670314494246,0.36381705680701,0.0439284131428857,0.386650722515676,0.217112953823215,0.283802167262778,0.268995584706699,0.0356857687864527,0.352589069750543,0.378879530781429,-0.118340098607078,0.410588218234687,0.198507405144122,0.363382844270641,0.25872128839383,0.313790995048513,0.337623810070435,0.190208245717726,0.260490940588147,1,0.387607109878636,0.251384117520475,0.163628355663195,0.365561713551468,0.226406394030403
"OMG",0.719938658283017,0.829524483028736,0.737655871608958,0.358434262507702,0.754732166909665,0.485360484260824,0.75108445950768,0.794021973991968,0.577635530951114,0.583310305851733,0.470168675646712,0.766626395634705,0.674693357013888,0.788175397640207,0.491031626816496,0.763672082308875,-0.00221403322879628,0.754510572024289,0.282669520776213,0.724104470514734,0.83765735659929,0.795826826352538,0.716172458154246,0.726853499505683,0.134788054730787,0.765716996722726,0.820413849219959,0.150817418335719,0.57379630111277,0.510542958851709,0.684748647916151,0.654814750697668,0.000465676009799056,0.683226232678888,0.881453996071419,-0.173320493770785,0.652841441131291,0.461522490494244,0.727998931748607,0.292699637366912,0.684572840911673,0.575493339938676,0.160436517946899,0.57905055276733,0.387607109878636,1,0.64621252299525,0.315498033285904,0.581702563306153,0.369021664195472
"NANO",0.5223206901587,0.638853977143106,0.610643058840272,0.392407457052973,0.630508816177516,0.421210339244734,0.642065532362757,0.6624232674462,0.537899169082848,0.507425729863711,0.396901921011625,0.604296631380741,0.610597570174434,0.621988329178982,0.434778713168262,0.612218847531844,-0.0137786086294533,0.611316954632089,0.0875038573670161,0.618534021700681,0.614114073570288,0.686612344402475,0.55180103703102,0.586507642262295,0.0565916778335642,0.585031657411202,0.660271764875794,0.154606291157553,0.511712723709846,0.505588816374821,0.51763876561522,0.498946459118283,0.00722659507448447,0.538413686602759,0.595927221763236,-0.0370485892897126,0.495781843685054,0.445486527463185,0.668108165992815,0.279839880911452,0.625450590357263,0.474480638433457,0.161003846697802,0.550972731799852,0.251384117520475,0.64621252299525,1,0.20306573556013,0.494930831952482,0.247844817706936
"CENNZ",0.348040666217416,0.398553228073971,0.275208751922525,0.0772550278420602,0.398737824961073,0.176142047089493,0.364995229855961,0.359621973073246,0.269680898869145,0.226726053757814,0.166487642615387,0.35817056113116,0.352400111133249,0.309557085419856,0.182727163158393,0.324883633081895,-0.130258657453275,0.357834809628625,0.142007308271853,0.363160750182561,0.304064773453189,0.270945887261439,0.345806643030172,0.319404111526154,0.137771255810351,0.333575911869273,0.306475276770485,0.0615920533115707,0.242041797638024,0.156744375225709,0.217686226263913,0.269104472970364,-0.102366671804008,0.366909707360007,0.347872911388406,-0.290805645782368,0.330239524188968,0.103134875143666,0.230303057777545,0.200237002777279,0.293158518291582,0.250643776262798,0.190472126327137,0.208375830687606,0.163628355663195,0.315498033285904,0.20306573556013,1,0.196947120533693,0.100214838066635
"HOT",0.436719440137636,0.549628197220322,0.501890100612554,0.221122427754096,0.50904100309085,0.395246904754168,0.481537858657675,0.549794032463582,0.488561484190119,0.410261357748851,0.367818638218098,0.553258611968464,0.511907245873035,0.58985135189612,0.377654357726397,0.562380925295906,0.143215388534657,0.546144341551885,0.231126885689069,0.478760322278021,0.639477631809159,0.622954399074669,0.500919246201774,0.557339445117899,0.0339512444856658,0.513510169425577,0.56686766398018,0.195114951586072,0.444144989100014,0.478241531467105,0.437212039270928,0.418023773275613,-0.00586352239159643,0.396557814473484,0.538924115281714,-0.00718106399441828,0.404856077850891,0.296891480620819,0.620385119805547,0.122175442101532,0.534014492557801,0.48421178287866,0.179474472487862,0.489716601659143,0.365561713551468,0.581702563306153,0.494930831952482,0.196947120533693,1,0.157734062416931
"SEELE",0.340470749834141,0.312136245988415,0.231556458628183,0.346988772686282,0.20539612192965,0.153634882807927,0.252577201198884,0.230657474391854,0.134031459741384,0.203189987685819,0.288734179588875,0.243060094069253,0.210412972975756,0.250463781643436,0.226728634123021,0.236570137816809,-0.161559528290191,0.240577822458066,0.112646086800745,0.173688507686899,0.285982622512881,0.223905732748308,0.228287185301264,0.328889368516455,0.216634291124454,0.321328091873309,0.231246178844777,-0.0494492353563003,0.275343987473266,0.0836818272310253,0.255951445850477,0.218913925979277,-0.0809323242243543,0.301924505605338,0.422770290756588,-0.303834094932167,0.333854440407954,0.168371956992546,0.257508971131051,0.19786212552844,0.296714361345018,0.255192902396946,0.216695501701704,0.118194769157972,0.226406394030403,0.369021664195472,0.247844817706936,0.100214838066635,0.157734062416931,1
